Timestamp,Avg_Conf(%),InferenceTime(ms),TotalLatencyTime(ms),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 06:01:52,80.48,84.6,102.0,7.35,39.1,43.9,21.2
2026-04-15 06:01:52,80.78,83.8,98.4,7.56,38.0,39.6,21.2
2026-04-15 06:01:53,81.11,101.8,117.0,6.61,38.0,43.1,21.2
2026-04-15 06:01:53,80.47,87.1,110.1,6.59,39.1,36.1,21.2
2026-04-15 06:01:53,80.92,89.2,102.1,7.34,39.1,41.5,21.2
2026-04-15 06:01:53,80.77,98.1,121.2,5.72,38.0,33.3,21.1
2026-04-15 06:01:53,80.3,100.7,124.0,5.91,38.6,37.3,21.1
2026-04-15 06:01:53,80.79,85.9,109.1,6.6,39.7,37.7,21.2
2026-04-15 06:01:54,80.63,94.9,108.0,7.03,38.6,39.3,21.2
2026-04-15 06:01:54,80.47,98.3,121.2,5.83,37.5,38.6,21.2
2026-04-15 06:01:54,80.64,87.3,110.6,6.48,38.6,32.2,21.1
2026-04-15 06:01:54,80.72,83.7,95.5,7.72,37.5,43.4,21.1
2026-04-15 06:01:54,80.38,86.5,102.1,7.35,38.0,39.6,21.1
2026-04-15 06:01:54,78.97,89.2,101.7,7.35,38.6,43.6,21.1
2026-04-15 06:01:54,78.84,116.3,139.3,5.17,38.0,30.7,21.1
2026-04-15 06:01:55,79.77,83.6,100.1,7.46,37.5,40.0,21.0
2026-04-15 06:01:55,79.86,100.9,116.2,6.65,38.0,45.9,21.0
2026-04-15 06:01:55,78.55,92.4,117.6,6.21,37.5,39.1,21.0
2026-04-15 06:01:55,79.67,95.6,118.5,5.96,38.6,37.9,21.0
2026-04-15 06:01:55,79.32,85.1,107.5,6.43,38.0,35.0,21.0
2026-04-15 06:01:55,79.16,83.6,98.4,7.56,39.1,41.5,21.0
2026-04-15 06:01:56,79.27,103.8,117.2,6.55,38.6,40.3,20.9
2026-04-15 06:01:56,79.21,85.2,107.8,6.72,38.6,36.2,20.9
2026-04-15 06:01:56,80.01,119.9,133.0,5.98,38.6,44.1,20.9
2026-04-15 06:01:56,79.45,92.5,104.9,7.18,39.1,39.3,20.9
2026-04-15 06:01:56,78.78,89.3,113.2,6.08,37.5,35.4,20.9
2026-04-15 06:01:56,79.19,84.6,107.1,6.21,37.5,32.3,20.9
2026-04-15 06:01:56,79.18,99.8,114.5,6.74,37.5,38.6,20.8
2026-04-15 06:01:57,79.95,85.8,109.0,6.54,38.0,30.4,20.8
2026-04-15 06:01:57,80.14,86.1,99.2,7.51,39.1,41.5,20.9
2026-04-15 06:01:57,79.69,100.3,113.2,6.78,39.1,41.4,20.9
2026-04-15 06:01:57,80.16,95.5,118.3,6.18,38.0,35.4,20.9
2026-04-15 06:01:57,79.98,83.3,106.3,6.47,38.6,33.9,20.9
2026-04-15 06:01:57,80.16,86.3,103.0,7.28,39.1,38.9,21.0
2026-04-15 06:01:57,80.03,87.3,99.3,7.5,39.1,37.3,21.0
2026-04-15 06:01:58,80.18,107.6,118.8,6.51,37.5,43.3,21.0
2026-04-15 06:01:58,80.09,85.6,108.5,6.91,39.1,34.5,21.1
2026-04-15 06:01:58,80.51,82.6,106.2,6.1,39.1,35.8,21.1
2026-04-15 06:01:58,80.8,84.1,101.5,7.38,39.1,41.8,21.1
2026-04-15 06:01:58,80.97,92.9,106.7,7.11,38.6,40.4,21.1
2026-04-15 06:01:58,80.06,92.9,116.0,5.99,38.6,33.8,21.1
2026-04-15 06:01:59,80.16,84.8,108.5,6.3,38.0,32.8,21.2
2026-04-15 06:01:59,79.48,85.7,99.8,7.48,39.7,41.5,21.2
2026-04-15 06:01:59,80.15,85.5,98.9,7.5,39.1,43.6,21.2
2026-04-15 06:01:59,80.07,82.5,96.3,7.64,38.0,45.3,21.2
2026-04-15 06:01:59,78.88,82.7,98.4,7.54,39.7,41.5,21.2
2026-04-15 06:01:59,79.71,97.7,114.2,6.75,39.7,37.9,21.2
2026-04-15 06:01:59,77.87,103.9,126.8,5.79,38.6,38.0,21.2
2026-04-15 06:02:00,75.88,85.2,108.3,6.76,38.6,37.3,21.3
2026-04-15 06:02:00,74.2,96.1,108.9,6.93,38.6,43.6,21.3
2026-04-15 06:02:00,75.05,87.7,108.8,6.31,38.6,31.7,21.3
2026-04-15 06:02:00,76.31,87.4,110.4,6.02,39.1,34.3,21.2
2026-04-15 06:02:00,76.26,92.3,105.2,7.18,38.0,43.4,21.2
2026-04-15 06:02:00,79.06,90.2,113.3,6.12,38.6,33.3,21.1
2026-04-15 06:02:00,79.5,89.9,112.8,6.02,38.6,36.2,21.1
2026-04-15 06:02:01,79.17,88.6,111.7,6.05,38.0,30.6,21.1
2026-04-15 06:02:01,80.33,86.2,109.6,6.08,38.0,35.4,21.1
2026-04-15 06:02:01,80.96,88.7,102.7,7.3,39.1,44.8,21.0
2026-04-15 06:02:01,81.12,103.5,126.3,5.56,37.5,34.3,21.0
2026-04-15 06:02:01,81.34,101.8,124.7,6.07,38.6,34.8,21.0
2026-04-15 06:02:01,79.31,104.2,127.7,5.89,38.6,38.6,21.0
2026-04-15 06:02:02,81.6,94.3,117.4,6.4,38.6,34.4,21.0
2026-04-15 06:02:02,81.43,109.1,132.2,5.51,39.1,34.3,21.0
2026-04-15 06:02:02,80.92,87.9,110.9,6.88,39.1,39.7,21.0
2026-04-15 06:02:02,80.24,86.1,108.9,6.06,38.6,32.3,21.0
2026-04-15 06:02:02,80.05,89.7,102.2,7.32,39.1,37.7,21.0
2026-04-15 06:02:02,80.6,91.3,114.4,5.94,37.5,36.2,20.9
